122822	藤	0.06843871	65.02509551
122761	寝	0.06840472	65.09350023
122657	守	0.06834677	65.16184700
122632	城	0.06833284	65.23017984
122446	氏	0.06822919	65.29840903
122431	活	0.06822084	65.36662987
121855	義	0.06789988	65.43452975
120716	西	0.06726521	65.50179495
120549	佐	0.06717215	65.56896710
120171	客	0.06696152	65.63592862
119638	武	0.06666452	65.70259315
119472	段	0.06657203	65.76916518
119335	品	0.06649569	65.83566086
118479	告	0.06601871	65.90167957
117789	鳴	0.06563423	65.96731380
117775	報	0.06562643	66.03294023
117550	友	0.06550105	66.09844128
117291	勢	0.06535673	66.16379801
116836	組	0.06510320	66.22890121
116255	係	0.06477945	66.29368066
116189	応	0.06474268	66.35842334
115908	胸	0.06458610	66.42300944
115495	計	0.06435597	66.48736541
115303	住	0.06424898	66.55161439
115174	路	0.06417710	66.61579149
114717	治	0.06392245	66.67971394
114586	望	0.06384946	66.74356340
114207	貴	0.06363827	66.80720167
113962	議	0.06350175	66.87070342
113604	期	0.06330227	66.93400569
113437	術	0.06320921	66.99721490
113132	特	0.06303926	67.06025416
112676	腕	0.06278517	67.12303933
112354	服	0.06260574	67.18564507
111537	暗	0.06215050	67.24779557
111235	飲	0.06198222	67.30977778
111061	敵	0.06188526	67.37166304
110776	頼	0.06172645	67.43338950
110644	江	0.06165290	67.49504240
110462	渡	0.06155149	67.55659388
109742	送	0.06115029	67.61774417
109662	都	0.06110571	67.67884988
109488	民	0.06100876	67.73985864
109391	細	0.06095471	67.80081335
108959	静	0.06071399	67.86152733
108532	察	0.06047605	67.92200339
108158	北	0.06026765	67.98227104
108078	松	0.06022308	68.04249412
107946	去	0.06014952	68.10264364
107696	論	0.06001022	68.16265386
107270	質	0.05977284	68.22242671
107140	念	0.05970041	68.28212711
106725	識	0.05946916	68.34159627
106521	片	0.05935549	68.40095176
106345	族	0.05925742	68.46020918
106326	市	0.05924683	68.51945601
106110	根	0.05912647	68.57858248
105727	満	0.05891306	68.63749553
105484	将	0.05877765	68.69627319
105225	降	0.05863333	68.75490652
105127	器	0.05857872	68.81348524
105029	宮	0.05852412	68.87200936
104949	抱	0.05847954	68.93048890
104701	草	0.05834135	68.98883025
104400	兄	0.05817363	69.04700388
104225	幸	0.05807611	69.10507999
103326	耳	0.05757517	69.16265517
103190	介	0.05749939	69.22015456
103136	我	0.05746930	69.27762386
103044	犯	0.05741804	69.33504190
102927	頃	0.05735284	69.39239474
102892	酒	0.05733334	69.44972808
102591	影	0.05716562	69.50689370
102265	緒	0.05698397	69.56387767
101766	交	0.05670591	69.62058358
101442	務	0.05652537	69.67710896
101026	保	0.05629357	69.73340253
100742	瞬	0.05613532	69.78953785
100675	格	0.05609799	69.84563584
99628	売	0.05551458	69.90115041
99592	志	0.05549452	69.95664493
99356	字	0.05536302	70.01200795
99275	冷	0.05531788	70.06732583
99265	茶	0.05531231	70.12263814
98360	歳	0.05480803	70.17744617
98293	夢	0.05477069	70.23221686
97703	素	0.05444193	70.28665879
97684	院	0.05443135	70.34109014
97465	政	0.05430932	70.39539946
96808	際	0.05394322	70.44934268
96751	倒	0.05391146	70.50325414
96596	腹	0.05382509	70.55707923
96424	精	0.05372925	70.61080848
96218	予	0.05361446	70.66442295
95209	買	0.05305223	70.71747518
94633	黙	0.05273127	70.77020645
94406	異	0.05260478	70.82281123
94326	肉	0.05256021	70.87537144
94146	谷	0.05245991	70.92783135
94082	熱	0.05242424	70.98025559
94010	妙	0.05238413	71.03263972
93783	叫	0.05225764	71.08489735
93498	髪	0.05209883	71.13699618
93386	約	0.05203642	71.18903260
92687	団	0.05164692	71.24067953
92683	肩	0.05164470	71.29232423
92292	痛	0.05142682	71.34375105
91853	単	0.05118220	71.39493325
91429	隠	0.05094594	71.44587920
91174	久	0.05080385	71.49668305
91098	礼	0.05076150	71.54744455
90895	歌	0.05064839	71.59809294
90551	怒	0.05045671	71.64854965
90516	腰	0.05043720	71.69898685
90446	窓	0.05039820	71.74938505
90102	婚	0.05020651	71.79959157
89896	差	0.05009173	71.84968329
89836	難	0.05005829	71.89974159
89784	驚	0.05002932	71.94977091
89623	妻	0.04993961	71.99971051
89490	支	0.04986550	72.04957601
89302	囲	0.04976074	72.09933675
89129	料	0.04966434	72.14900109
89080	証	0.04963704	72.19863813
89020	嫌	0.04960360	72.24824173
88845	似	0.04950609	72.29774782
88519	伊	0.04932444	72.34707226
88154	認	0.04912105	72.39619331
88021	悲	0.04904694	72.44524026
87894	像	0.04897618	72.49421643
87833	津	0.04894219	72.54315862
87615	容	0.04882071	72.59197933
87597	壁	0.04881068	72.64079001
87586	裏	0.04880455	72.68959456
87395	構	0.04869812	72.73829269
87092	剣	0.04852929	72.78682198
86969	建	0.04846075	72.83528272
86637	破	0.04827575	72.88355848
86617	式	0.04826461	72.93182308
86602	忘	0.04825625	72.98007933
86062	蔵	0.04795535	73.02803468
85724	軽	0.04776701	73.07580170
85610	探	0.04770349	73.12350518
85554	任	0.04767228	73.17117747
85053	香	0.04739312	73.21857059
84869	限	0.04729059	73.26586118
84843	造	0.04727610	73.31313728
84501	云	0.04708553	73.36022281
84482	注	0.04707495	73.40729776
84328	示	0.04698913	73.45428689
84245	旅	0.04694289	73.50122978
84143	観	0.04688605	73.54811582
84062	席	0.04684091	73.59495674
84012	参	0.04681305	73.64176979
83889	沢	0.04674452	73.68851431
83784	陽	0.04668601	73.73520031
83680	種	0.04662806	73.78182837
83616	具	0.04659239	73.82842077
83405	敷	0.04647482	73.87489559
83330	余	0.04643303	73.92132862
83270	端	0.04639960	73.96772821
82878	奴	0.04618117	74.01390938
82862	負	0.04617225	74.06008163
82468	疑	0.04595271	74.10603434
82322	寺	0.04587135	74.15190569
82204	眠	0.04580560	74.19771130
82012	備	0.04569862	74.24340991
81884	許	0.04562729	74.28903720
81743	願	0.04554872	74.33458593
81704	工	0.04552699	74.38011292
81402	円	0.04535871	74.42547163
81310	談	0.04530745	74.47077908
81235	婦	0.04526566	74.51604474
81183	投	0.04523668	74.56128142
80730	位	0.04498426	74.60626568
80484	令	0.04484719	74.65111287
80238	丸	0.04471011	74.69582298
80176	傷	0.04467556	74.74049854
79953	等	0.04455130	74.78504984
79857	装	0.04449781	74.82954765
79715	共	0.04441868	74.87396634
79690	庭	0.04440475	74.91837109
79577	越	0.04434179	74.96271288
79530	仲	0.04431560	75.00702848
79374	号	0.04422867	75.05125715
79301	舞	0.04418800	75.09544515
79090	南	0.04407042	75.13951557
78829	波	0.04392499	75.18344056
78412	並	0.04369263	75.22713319
78315	角	0.04363858	75.27077177
78232	微	0.04359233	75.31436409
77910	類	0.04341290	75.35777700
77750	喜	0.04332375	75.40110075
77618	産	0.04325020	75.44435095
77557	周	0.04321621	75.48756715
77446	星	0.04315436	75.53072151
77435	護	0.04314823	75.57386974
77215	途	0.04302564	75.61689537
77161	吹	0.04299555	75.65989092
77031	泣	0.04292311	75.70281403
77003	巻	0.04290751	75.74572154
76762	再	0.04277322	75.78849476
76635	景	0.04270245	75.83119721
76543	刻	0.04265119	75.87384839
76318	乱	0.04252581	75.91637421
76260	与	0.04249349	75.95886770
75930	鉄	0.04230961	76.00117731
75716	密	0.04219037	76.04336768
75474	殿	0.04205552	76.08542320
75380	優	0.04200314	76.12742634
75375	秋	0.04200036	76.16942670
75073	訊	0.04183208	76.21125877
75047	夕	0.04181759	76.25307636
75046	制	0.04181703	76.29489339
74818	銀	0.04168998	76.33658338
74637	霊	0.04158913	76.37817251
74299	例	0.04140079	76.41957329
74250	興	0.04137348	76.46094678
74123	春	0.04130272	76.50224950
73956	局	0.04120966	76.54345916
73902	図	0.04117957	76.58463873
73724	案	0.04108039	76.62571912
73603	奇	0.04101296	76.66673208
73441	危	0.04092269	76.70765478
73201	底	0.04078896	76.74844374
73031	選	0.04069424	76.78913798
72983	医	0.04066749	76.82980547
72894	怖	0.04061790	76.87042336
72871	坂	0.04060508	76.91102844
72781	接	0.04055493	76.95158337
72685	退	0.04050144	76.99208481
72628	街	0.04046968	77.03255449
72511	求	0.04040448	77.07295897
72296	映	0.04028468	77.11324365
72271	尾	0.04027075	77.15351440
72255	刑	0.04026183	77.19377623
72252	閉	0.04026016	77.23403639
72177	写	0.04021837	77.27425476
72049	争	0.04014705	77.31440181
71888	商	0.04005733	77.35445914
71885	河	0.04005566	77.39451480
71763	辺	0.03998768	77.43450249
71375	怪	0.03977148	77.47427397
71239	激	0.03969570	77.51396967
71236	雨	0.03969403	77.55366369
71131	完	0.03963552	77.59329921
70705	処	0.03939814	77.63269736
70634	司	0.03935858	77.67205594
70530	弾	0.03930063	77.71135657
70367	派	0.03920980	77.75056638
70319	折	0.03918306	77.78974943
70241	遊	0.03913960	77.82888903
70225	橋	0.03913068	77.86801971
70135	非	0.03908053	77.90710024
70080	雪	0.03904988	77.94615012
69871	査	0.03893342	77.98508355
69721	故	0.03884984	78.02393339
69679	験	0.03882644	78.06275983
69509	宿	0.03873171	78.10149154
69386	毛	0.03866317	78.14015471
69324	館	0.03862863	78.17878334
69318	従	0.03862528	78.21740862
69306	玉	0.03861860	78.25602721
69224	床	0.03857290	78.29460012
68977	休	0.03843527	78.33303539
68923	恋	0.03840518	78.37144057
68862	散	0.03837119	78.40981176
68852	罪	0.03836562	78.44817738
68454	速	0.03814385	78.48632122
68416	射	0.03812267	78.52444389
68365	掛	0.03809425	78.56253815
68321	困	0.03806974	78.60060788
68207	程	0.03800621	78.63861410
68169	清	0.03798504	78.67659913
68111	独	0.03795272	78.71455185
67753	弟	0.03775324	78.75230509
67576	之	0.03765461	78.78995970
67369	崎	0.03753926	78.82749896
67350	夏	0.03752868	78.86502763
67232	権	0.03746292	78.90249056
67211	昨	0.03745122	78.93994178
67138	吸	0.03741055	78.97735233
67106	里	0.03739271	79.01474504
66717	秘	0.03717596	79.05192100
66569	羽	0.03709349	79.08901449
66433	象	0.03701771	79.12603219
66376	姫	0.03698595	79.16301814
66260	雑	0.03692131	79.19993945
66233	岡	0.03690626	79.23684571
66211	布	0.03689400	79.27373971
66105	束	0.03683494	79.31057465
65817	丈	0.03667446	79.34724911
65606	帯	0.03655689	79.38380600
65513	暮	0.03650507	79.42031106
65419	欲	0.03645269	79.45676375
65257	移	0.03636242	79.49312617
65200	職	0.03633066	79.52945682
65159	森	0.03630781	79.56576463
64960	末	0.03619692	79.60196156
64884	焼	0.03615457	79.63811613
64340	条	0.03585145	79.67396758
64230	園	0.03579015	79.70975773
64153	割	0.03574725	79.74550498
64148	薄	0.03574446	79.78124944
63976	絵	0.03564862	79.81689806
63963	惑	0.03564138	79.85253944
63827	岩	0.03556559	79.88810503
63766	触	0.03553160	79.92363664
63623	駆	0.03545192	79.95908856
63159	害	0.03519337	79.99428193
63013	姉	0.03511202	80.02939395
62960	曲	0.03508249	80.06447644
62935	険	0.03506856	80.09954499
62622	午	0.03489415	80.13443914
62523	働	0.03483898	80.16927812
62356	犬	0.03474593	80.20402405
62276	堂	0.03470135	80.23872540
62186	比	0.03465120	80.27337660
62026	鹿	0.03456204	80.30793864
61386	払	0.03420542	80.34214406
61264	攻	0.03413744	80.37628151
60945	紀	0.03395969	80.41024120
60760	秀	0.03385661	80.44409780
60741	登	0.03384602	80.47794382
60706	響	0.03382652	80.51177034
60588	球	0.03376076	80.54553110
60562	昔	0.03374628	80.57927738
60449	刀	0.03368331	80.61296069
59926	踏	0.03339188	80.64635257
59919	英	0.03338798	80.67974055
59553	握	0.03318404	80.71292460
59426	鼻	0.03311328	80.74603787
59049	史	0.03290320	80.77894108
58990	照	0.03287033	80.81181140
58897	衣	0.03281851	80.84462991
58879	低	0.03280848	80.87743839
58751	洋	0.03273715	80.91017554
58593	骨	0.03264911	80.94282465
58528	彦	0.03261289	80.97543755
58389	福	0.03253544	81.00797299
58204	薬	0.03243235	81.04040534
57903	逆	0.03226463	81.07266997
57785	房	0.03219888	81.10486885
57732	煙	0.03216935	81.13703820
57500	聖	0.03204007	81.16907827
57499	艦	0.03203952	81.20111779
57336	毎	0.03194869	81.23306647
57129	章	0.03183334	81.26489982
57012	宗	0.03176815	81.29666797
56988	留	0.03175478	81.32842274
56878	領	0.03169348	81.36011623
56801	捨	0.03165058	81.39176680
56782	極	0.03163999	81.42340679
56764	玄	0.03162996	81.45503675
56554	未	0.03151294	81.48654969
56476	弁	0.03146948	81.51801918
56442	鳥	0.03145053	81.54946971
56396	弱	0.03142490	81.58089461
56386	眺	0.03141933	81.61231394
56324	沈	0.03138478	81.64369873
56248	育	0.03134243	81.67504116
56118	短	0.03127000	81.70631116
56029	林	0.03122040	81.73753156
55773	晩	0.03107776	81.76860932
55670	型	0.03102036	81.79962968
55621	憶	0.03099306	81.83062274
55599	永	0.03098080	81.86160354
55524	演	0.03093901	81.89254255
55457	刺	0.03090167	81.92344422
55412	訪	0.03087660	81.95432082
55098	闘	0.03070163	81.98502245
55076	伸	0.03068937	82.01571183
55074	跡	0.03068826	82.04640009
55061	倉	0.03068102	82.07708110
55021	個	0.03065873	82.10773983
55015	包	0.03065538	82.13839521
55013	銃	0.03065427	82.16904948
54975	徒	0.03063310	82.19968258
54897	板	0.03058963	82.23027221
54835	闇	0.03055508	82.26082730
54549	雲	0.03039572	82.29122302
54466	縁	0.03034947	82.32157249
54429	快	0.03032885	82.35190134
54405	訳	0.03031548	82.38221682
53875	荒	0.03002015	82.41223698
53873	米	0.03001904	82.44225602
53620	織	0.02987806	82.47213408
53510	那	0.02981677	82.50195085
53187	巨	0.02963679	82.53158764
53171	源	0.02962787	82.56121551
53095	固	0.02958552	82.59080104
52998	徳	0.02953147	82.62033251
52807	忠	0.02942505	82.64975755
52777	修	0.02940833	82.67916588
52747	狂	0.02939161	82.70855750
52683	襲	0.02935595	82.73791345
52656	陸	0.02934091	82.76725435
52620	奈	0.02932085	82.79657520
52605	労	0.02931249	82.82588768
52518	普	0.02926401	82.85515169
52462	筋	0.02923280	82.88438450
52359	迷	0.02917541	82.91355991
52347	脱	0.02916872	82.94272863
52298	捕	0.02914142	82.97187005
52265	皇	0.02912303	83.00099309
52136	収	0.02905115	83.03004424
52080	竜	0.02901995	83.05906418
52072	亡	0.02901549	83.08807967
51834	総	0.02888287	83.11696255
51786	昼	0.02885612	83.14581867
51732	枚	0.02882604	83.17464471
51686	雄	0.02880040	83.20344511
51668	試	0.02879037	83.23223548
51604	印	0.02875471	83.26099019
